timestamp,pool_hashrate,network_hashrate,network_height,pool_blocks_found,last_block_found,last_template_fetched,round_hashrate,round_hashes,payment_threshold,pool_fee,pool_port,pool_ssl_port,allow_self_select,connected_miners
2025-05-18 10:10:54,46871152,5055402297,3414326,3,1747468615,1747563052,0,1679124080000,0,0,4242,0,1,1
2025-05-18 10:10:56,46871152,5055402297,3414326,3,1747468615,1747563052,0,1679184080000,0,0,4242,0,1,1
2025-05-18 10:10:58,46871152,5055402297,3414326,3,1747468615,1747563052,0,1679194080000,0,0,4242,0,1,1
2025-05-18 10:11:00,46871152,5055402297,3414326,3,1747468615,1747563052,0,1679244080000,0,0,4242,0,1,1
2025-05-18 10:11:02,46871152,5055402297,3414326,3,1747468615,1747563052,0,1679264080000,0,0,4242,0,1,1
2025-05-18 10:11:03,47207892,5042533197,3414327,3,1747468615,1747563062,0,1679334080000,0,0,4242,0,1,1
2025-05-18 10:11:05,47207892,5042533197,3414327,3,1747468615,1747563062,0,1679374080000,0,0,4242,0,1,1
2025-05-18 10:11:07,47207892,5042533197,3414327,3,1747468615,1747563062,0,1679454080000,0,0,4242,0,1,1
2025-05-18 10:11:09,47207892,5042533197,3414327,3,1747468615,1747563062,0,1679544080000,0,0,4242,0,1,1
2025-05-18 10:11:11,47207892,5042533197,3414327,3,1747468615,1747563062,0,1679634080000,0,0,4242,0,1,1
2025-05-18 10:11:13,46580259,5042533197,3414327,3,1747468615,1747563072,0,1679684080000,0,0,4242,0,1,1
2025-05-18 10:11:15,46580259,5042533197,3414327,3,1747468615,1747563072,0,1679724080000,0,0,4242,0,1,1
2025-05-18 10:11:16,46580259,5042533197,3414327,3,1747468615,1747563072,0,1679814080000,0,0,4242,0,1,1
2025-05-18 10:11:18,46580259,5042533197,3414327,3,1747468615,1747563072,0,1679874080000,0,0,4242,0,1,1
2025-05-18 10:11:20,46580259,5042533197,3414327,3,1747468615,1747563072,0,1679994080000,0,0,4242,0,1,1
2025-05-18 10:11:22,46580259,5042533197,3414327,3,1747468615,1747563072,0,1680034080000,0,0,4242,0,1,1
2025-05-18 10:11:24,46826010,5042533197,3414327,3,1747468615,1747563082,0,1680064080000,0,0,4242,0,1,1
2025-05-18 10:11:26,46826010,5042533197,3414327,3,1747468615,1747563082,0,1680094080000,0,0,4242,0,1,1
2025-05-18 10:11:28,46826010,5042533197,3414327,3,1747468615,1747563082,0,1680114080000,0,0,4242,0,1,1
2025-05-18 10:11:29,46826010,5042533197,3414327,3,1747468615,1747563082,0,1680144080000,0,0,4242,0,1,1
2025-05-18 10:11:31,46826010,5042533197,3414327,3,1747468615,1747563082,0,1680164080000,0,0,4242,0,1,1
2025-05-18 10:11:33,47061924,5041014360,3414328,3,1747468615,1747563092,0,1680184080000,0,0,4242,0,1,1
2025-05-18 10:11:35,47061924,5041014360,3414328,3,1747468615,1747563092,0,1680194080000,0,0,4242,0,1,1
2025-05-18 10:11:37,47061924,5041014360,3414328,3,1747468615,1747563092,0,1680264080000,0,0,4242,0,1,1
2025-05-18 10:11:39,47061924,5041014360,3414328,3,1747468615,1747563092,0,1680324080000,0,0,4242,0,1,1
2025-05-18 10:11:41,47061924,5041014360,3414328,3,1747468615,1747563092,0,1680364080000,0,0,4242,0,1,1
2025-05-18 10:11:43,45139408,5041014360,3414328,3,1747468615,1747563102,0,1680454080000,0,0,4242,0,1,1
2025-05-18 10:11:44,45139408,5041014360,3414328,3,1747468615,1747563102,0,1680494080000,0,0,4242,0,1,1
2025-05-18 10:11:46,45139408,5041014360,3414328,3,1747468615,1747563102,0,1680554080000,0,0,4242,0,1,1
2025-05-18 10:11:48,45139408,5041014360,3414328,3,1747468615,1747563102,0,1680584080000,0,0,4242,0,1,1
2025-05-18 10:11:50,45139408,5041014360,3414328,3,1747468615,1747563102,0,1680654080000,0,0,4242,0,1,1
2025-05-18 10:11:52,45139408,5041014360,3414328,3,1747468615,1747563102,0,1680704080000,0,0,4242,0,1,1
2025-05-18 10:11:54,44977593,5041014360,3414328,3,1747468615,1747563112,0,1680774080000,0,0,4242,0,1,1
2025-05-18 10:11:56,44977593,5041014360,3414328,3,1747468615,1747563112,0,1680784080000,0,0,4242,0,1,1
2025-05-18 10:11:58,44977593,5041014360,3414328,3,1747468615,1747563112,0,1680854080000,0,0,4242,0,1,1
2025-05-18 10:11:59,44977593,5041014360,3414328,3,1747468615,1747563112,0,1680884080000,0,0,4242,0,1,1
2025-05-18 10:12:01,44977593,5041014360,3414328,3,1747468615,1747563112,0,1680964080000,0,0,4242,0,1,1
2025-05-18 10:12:03,44735555,5041014360,3414328,3,1747468615,1747563122,0,1681034080000,0,0,4242,0,1,1
2025-05-18 10:12:05,44735555,5041014360,3414328,3,1747468615,1747563122,0,1681084080000,0,0,4242,0,1,1
2025-05-18 10:12:07,44735555,5041014360,3414328,3,1747468615,1747563122,0,1681164080000,0,0,4242,0,1,1
2025-05-18 10:12:09,44735555,5041014360,3414328,3,1747468615,1747563122,0,1681254080000,0,0,4242,0,1,1
2025-05-18 10:12:10,44735555,5041014360,3414328,3,1747468615,1747563122,0,1681294080000,0,0,4242,0,1,1
2025-05-18 10:12:12,45285349,5041014360,3414328,3,1747468615,1747563132,0,1681394080000,0,0,4242,0,1,1
2025-05-18 10:12:14,45285349,5041014360,3414328,3,1747468615,1747563132,0,1681434080000,0,0,4242,0,1,1
2025-05-18 10:12:16,45285349,5041014360,3414328,3,1747468615,1747563132,0,1681544080000,0,0,4242,0,1,1
2025-05-18 10:12:18,45285349,5041014360,3414328,3,1747468615,1747563132,0,1681624080000,0,0,4242,0,1,1
2025-05-18 10:12:20,45285349,5041014360,3414328,3,1747468615,1747563132,0,1681664080000,0,0,4242,0,1,1
2025-05-18 10:12:21,45285349,5041014360,3414328,3,1747468615,1747563132,0,1681754080000,0,0,4242,0,1,1
2025-05-18 10:12:23,31470549,5041014360,3414328,3,1747468615,1747563142,0,1681794080000,0,0,4242,0,1,1
2025-05-18 10:12:25,31470549,5041014360,3414328,3,1747468615,1747563142,0,1681854080000,0,0,4242,0,1,1
2025-05-18 10:12:27,31470549,5041014360,3414328,3,1747468615,1747563142,0,1681894080000,0,0,4242,0,1,1
2025-05-18 10:12:29,31470549,5041014360,3414328,3,1747468615,1747563142,0,1681984080000,0,0,4242,0,1,1
2025-05-18 10:12:31,31470549,5041014360,3414328,3,1747468615,1747563142,0,1682014080000,0,0,4242,0,1,1
2025-05-18 10:12:32,31410108,5041014360,3414328,3,1747468615,1747563152,0,1682104080000,0,0,4242,0,1,1
2025-05-18 10:12:34,31410108,5041014360,3414328,3,1747468615,1747563152,0,1682194080000,0,0,4242,0,1,1
2025-05-18 10:12:36,31410108,5041014360,3414328,3,1747468615,1747563152,0,1682244080000,0,0,4242,0,1,1
2025-05-18 10:12:38,31410108,5041014360,3414328,3,1747468615,1747563152,0,1682284080000,0,0,4242,0,1,1
2025-05-18 10:12:40,31410108,5041014360,3414328,3,1747468615,1747563152,0,1682354080000,0,0,4242,0,1,1
2025-05-18 10:12:42,31410108,5041014360,3414328,3,1747468615,1747563152,0,1682414080000,0,0,4242,0,1,1
2025-05-18 10:12:43,31754516,5041014360,3414328,3,1747468615,1747563162,0,1682494080000,0,0,4242,0,1,1
2025-05-18 10:12:45,31754516,5041014360,3414328,3,1747468615,1747563162,0,1682544080000,0,0,4242,0,1,1
2025-05-18 10:12:47,31754516,5041014360,3414328,3,1747468615,1747563162,0,1682624080000,0,0,4242,0,1,1
2025-05-18 10:12:49,31754516,5041014360,3414328,3,1747468615,1747563162,0,1682684080000,0,0,4242,0,1,1
2025-05-18 10:12:51,31754516,5041014360,3414328,3,1747468615,1747563162,0,1682734080000,0,0,4242,0,1,1
2025-05-18 10:12:53,31839112,5041014360,3414328,3,1747468615,1747563172,0,1682784080000,0,0,4242,0,1,1
2025-05-18 10:12:55,31839112,5041014360,3414328,3,1747468615,1747563172,0,1682854080000,0,0,4242,0,1,1
2025-05-18 10:12:57,31839112,5041014360,3414328,3,1747468615,1747563172,0,1682934080000,0,0,4242,0,1,1
2025-05-18 10:13:00,31839112,5041014360,3414328,3,1747468615,1747563172,0,1683084080000,0,0,4242,0,1,1
2025-05-18 10:13:02,31839112,5041014360,3414328,3,1747468615,1747563172,0,1683204080000,0,0,4242,0,1,1
2025-05-18 10:13:04,32925406,5041014360,3414328,3,1747468615,1747563182,0,1683274080000,0,0,4242,0,1,1
2025-05-18 10:13:06,32925406,5041014360,3414328,3,1747468615,1747563182,0,1683324080000,0,0,4242,0,1,1
2025-05-18 10:13:08,32925406,5041014360,3414328,3,1747468615,1747563182,0,1683464080000,0,0,4242,0,1,1
2025-05-18 10:13:10,32925406,5041014360,3414328,3,1747468615,1747563182,0,1683534080000,0,0,4242,0,1,1
2025-05-18 10:13:12,32925406,5041014360,3414328,3,1747468615,1747563182,0,1683654080000,0,0,4242,0,1,1
2025-05-18 10:13:14,33608556,5041014360,3414328,3,1747468615,1747563192,0,1683674080000,0,0,4242,0,1,1
2025-05-18 10:13:16,33608556,5041014360,3414328,3,1747468615,1747563192,0,1683714080000,0,0,4242,0,1,1
2025-05-18 10:13:17,33608556,5041014360,3414328,3,1747468615,1747563192,0,1683784080000,0,0,4242,0,1,1
2025-05-18 10:13:19,33608556,5041014360,3414328,3,1747468615,1747563192,0,1683834080000,0,0,4242,0,1,1
2025-05-18 10:13:21,33608556,5041014360,3414328,3,1747468615,1747563192,0,1683884080000,0,0,4242,0,1,1
2025-05-18 10:13:23,33374664,5041014360,3414328,3,1747468615,1747563202,0,1683974080000,0,0,4242,0,1,1
2025-05-18 10:13:25,33374664,5041014360,3414328,3,1747468615,1747563202,0,1684024080000,0,0,4242,0,1,1
2025-05-18 10:13:27,33374664,5041014360,3414328,3,1747468615,1747563202,0,1684094080000,0,0,4242,0,1,1
2025-05-18 10:13:29,33374664,5041014360,3414328,3,1747468615,1747563202,0,1684114080000,0,0,4242,0,1,1
2025-05-18 10:13:30,33374664,5041014360,3414328,3,1747468615,1747563202,0,1684144080000,0,0,4242,0,1,1
2025-05-18 10:13:32,33561479,5048716565,3414329,3,1747468615,1747563212,0,1684164080000,0,0,4242,0,1,1
2025-05-18 10:13:34,33561479,5048716565,3414329,3,1747468615,1747563212,0,1684204080000,0,0,4242,0,1,1
2025-05-18 10:13:36,33561479,5048716565,3414329,3,1747468615,1747563212,0,1684264080000,0,0,4242,0,1,1
2025-05-18 10:13:38,33561479,5048716565,3414329,3,1747468615,1747563212,0,1684314080000,0,0,4242,0,1,1
2025-05-18 10:13:40,33561479,5048716565,3414329,3,1747468615,1747563212,0,1684384080000,0,0,4242,0,1,1
2025-05-18 10:13:41,33561479,5048716565,3414329,3,1747468615,1747563212,0,1684444080000,0,0,4242,0,1,1
2025-05-18 10:13:43,32484118,5048716565,3414329,3,1747468615,1747563222,0,1684554080000,0,0,4242,0,1,1
2025-05-18 10:13:45,32484118,5048716565,3414329,3,1747468615,1747563222,0,1684594080000,0,0,4242,0,1,1
2025-05-18 10:13:47,32484118,5048716565,3414329,3,1747468615,1747563222,0,1684714080000,0,0,4242,0,1,1
2025-05-18 10:13:49,32484118,5048716565,3414329,3,1747468615,1747563222,0,1684834080000,0,0,4242,0,1,1
2025-05-18 10:13:51,32484118,5048716565,3414329,3,1747468615,1747563222,0,1684904080000,0,0,4242,0,1,1
2025-05-18 10:13:54,33558303,5048716565,3414329,3,1747468615,1747563232,0,1684974080000,0,0,4242,0,1,1
2025-05-18 10:13:56,33558303,5048716565,3414329,3,1747468615,1747563232,0,1685094080000,0,0,4242,0,1,1
2025-05-18 10:13:58,33558303,5048716565,3414329,3,1747468615,1747563232,0,1685204080000,0,0,4242,0,1,1
2025-05-18 10:14:00,33558303,5048716565,3414329,3,1747468615,1747563232,0,1685324080000,0,0,4242,0,1,1
2025-05-18 10:14:03,34457232,5048716565,3414329,3,1747468615,1747563242,0,1685374080000,0,0,4242,0,1,1
2025-05-18 10:14:05,34457232,5048716565,3414329,3,1747468615,1747563242,0,1685464080000,0,0,4242,0,1,1
2025-05-18 10:14:07,34457232,5048716565,3414329,3,1747468615,1747563242,0,1685534080000,0,0,4242,0,1,1
2025-05-18 10:14:10,34457232,5048716565,3414329,3,1747468615,1747563242,0,1685614080000,0,0,4242,0,1,1
2025-05-18 10:14:12,34457232,5048716565,3414329,3,1747468615,1747563242,0,1685684080000,0,0,4242,0,1,1
2025-05-18 10:14:14,34221445,5048716565,3414329,3,1747468615,1747563252,0,1685744080000,0,0,4242,0,1,1
2025-05-18 10:14:16,34221445,5048716565,3414329,3,1747468615,1747563252,0,1685814080000,0,0,4242,0,1,1
2025-05-18 10:14:19,34221445,5048716565,3414329,3,1747468615,1747563252,0,1685914080000,0,0,4242,0,1,1
2025-05-18 10:14:21,34221445,5048716565,3414329,3,1747468615,1747563252,0,1685974080000,0,0,4242,0,1,1
2025-05-18 10:14:23,34246884,5048716565,3414329,3,1747468615,1747563262,0,1686064080000,0,0,4242,0,1,1
2025-05-18 10:14:25,34246884,5048716565,3414329,3,1747468615,1747563262,0,1686134080000,0,0,4242,0,1,1
2025-05-18 10:14:27,34246884,5048716565,3414329,3,1747468615,1747563262,0,1686194080000,0,0,4242,0,1,1
2025-05-18 10:14:29,34246884,5048716565,3414329,3,1747468615,1747563262,0,1686244080000,0,0,4242,0,1,1
2025-05-18 10:14:30,34246884,5048716565,3414329,3,1747468615,1747563262,0,1686314080000,0,0,4242,0,1,1
2025-05-18 10:14:32,34246884,5048716565,3414329,3,1747468615,1747563262,0,1686374080000,0,0,4242,0,1,1
2025-05-18 10:14:34,34492360,5048716565,3414329,3,1747468615,1747563272,0,1686444080000,0,0,4242,0,1,1
2025-05-18 10:14:36,34492360,5048716565,3414329,3,1747468615,1747563272,0,1686474080000,0,0,4242,0,1,1
2025-05-18 10:14:38,34492360,5048716565,3414329,3,1747468615,1747563272,0,1686584080000,0,0,4242,0,1,1
2025-05-18 10:14:40,34492360,5048716565,3414329,3,1747468615,1747563272,0,1686674080000,0,0,4242,0,1,1
2025-05-18 10:14:41,34492360,5048716565,3414329,3,1747468615,1747563272,0,1686774080000,0,0,4242,0,1,1
2025-05-18 10:14:43,35010793,5048716565,3414329,3,1747468615,1747563282,0,1686804080000,0,0,4242,0,1,1
2025-05-18 10:14:45,35010793,5048716565,3414329,3,1747468615,1747563282,0,1686914080000,0,0,4242,0,1,1
2025-05-18 10:14:47,35010793,5048716565,3414329,3,1747468615,1747563282,0,1686964080000,0,0,4242,0,1,1
2025-05-18 10:14:49,35010793,5048716565,3414329,3,1747468615,1747563282,0,1687034080000,0,0,4242,0,1,1
2025-05-18 10:14:51,35010793,5048716565,3414329,3,1747468615,1747563282,0,1687094080000,0,0,4242,0,1,1
2025-05-18 10:14:52,34984965,5048716565,3414329,3,1747468615,1747563292,0,1687124080000,0,0,4242,0,1,1
2025-05-18 10:14:54,34984965,5048716565,3414329,3,1747468615,1747563292,0,1687194080000,0,0,4242,0,1,1
2025-05-18 10:14:56,34984965,5048716565,3414329,3,1747468615,1747563292,0,1687284080000,0,0,4242,0,1,1
2025-05-18 10:14:58,34984965,5048716565,3414329,3,1747468615,1747563292,0,1687334080000,0,0,4242,0,1,1
2025-05-18 10:15:00,34984965,5048716565,3414329,3,1747468615,1747563292,0,1687384080000,0,0,4242,0,1,1
2025-05-18 10:15:02,34984965,5048716565,3414329,3,1747468615,1747563292,0,1687434080000,0,0,4242,0,1,1
2025-05-18 10:15:03,34713476,5048716565,3414329,3,1747468615,1747563302,0,1687504080000,0,0,4242,0,1,1
2025-05-18 10:15:05,34713476,5048716565,3414329,3,1747468615,1747563302,0,1687574080000,0,0,4242,0,1,1
2025-05-18 10:15:07,34713476,5048716565,3414329,3,1747468615,1747563302,0,1687614080000,0,0,4242,0,1,1
2025-05-18 10:15:09,34713476,5048716565,3414329,3,1747468615,1747563302,0,1687714080000,0,0,4242,0,1,1
2025-05-18 10:15:11,34713476,5048716565,3414329,3,1747468615,1747563302,0,1687794080000,0,0,4242,0,1,1
2025-05-18 10:15:13,34831066,5048716565,3414329,3,1747468615,1747563312,0,1687824080000,0,0,4242,0,1,1
2025-05-18 10:15:15,34831066,5048716565,3414329,3,1747468615,1747563312,0,1687964080000,0,0,4242,0,1,1
2025-05-18 10:15:16,34831066,5048716565,3414329,3,1747468615,1747563312,0,1688024080000,0,0,4242,0,1,1
2025-05-18 10:15:18,34831066,5048716565,3414329,3,1747468615,1747563312,0,1688064080000,0,0,4242,0,1,1
2025-05-18 10:15:20,34831066,5048716565,3414329,3,1747468615,1747563312,0,1688114080000,0,0,4242,0,1,1
2025-05-18 10:15:22,34831066,5048716565,3414329,3,1747468615,1747563312,0,1688164080000,0,0,4242,0,1,1
2025-05-18 10:15:24,35046508,5048716565,3414329,3,1747468615,1747563322,0,1688214080000,0,0,4242,0,1,1
2025-05-18 10:15:26,35046508,5048716565,3414329,3,1747468615,1747563322,0,1688294080000,0,0,4242,0,1,1
2025-05-18 10:15:27,35046508,5048716565,3414329,3,1747468615,1747563322,0,1688394080000,0,0,4242,0,1,1
2025-05-18 10:15:29,35046508,5048716565,3414329,3,1747468615,1747563322,0,1688454080000,0,0,4242,0,1,1
2025-05-18 10:15:31,35046508,5048716565,3414329,3,1747468615,1747563322,0,1688504080000,0,0,4242,0,1,1
2025-05-18 10:15:33,34962963,5048716565,3414329,3,1747468615,1747563332,0,1688584080000,0,0,4242,0,1,1
2025-05-18 10:15:35,34962963,5048716565,3414329,3,1747468615,1747563332,0,1688624080000,0,0,4242,0,1,1
2025-05-18 10:15:37,34962963,5048716565,3414329,3,1747468615,1747563332,0,1688674080000,0,0,4242,0,1,1
2025-05-18 10:15:39,34962963,5048716565,3414329,3,1747468615,1747563332,0,1688764080000,0,0,4242,0,1,1
2025-05-18 10:15:40,34962963,5048716565,3414329,3,1747468615,1747563332,0,1688804080000,0,0,4242,0,1,1
2025-05-18 10:15:42,34962963,5048716565,3414329,3,1747468615,1747563332,0,1688864080000,0,0,4242,0,1,1
2025-05-18 10:15:44,34734958,5048716565,3414329,3,1747468615,1747563342,0,1688954080000,0,0,4242,0,1,1
2025-05-18 10:15:46,34734958,5048716565,3414329,3,1747468615,1747563342,0,1689044080000,0,0,4242,0,1,1
2025-05-18 10:15:48,34734958,5048716565,3414329,3,1747468615,1747563342,0,1689124080000,0,0,4242,0,1,1
2025-05-18 10:15:51,34734958,5048716565,3414329,3,1747468615,1747563342,0,1689204080000,0,0,4242,0,1,1
2025-05-18 10:15:53,35178211,5048716565,3414329,3,1747468615,1747563352,0,1689264080000,0,0,4242,0,1,1
2025-05-18 10:15:55,35178211,5048716565,3414329,3,1747468615,1747563352,0,1689304080000,0,0,4242,0,1,1
2025-05-18 10:15:57,35178211,5048716565,3414329,3,1747468615,1747563352,0,1689364080000,0,0,4242,0,1,1
2025-05-18 10:15:59,35178211,5048716565,3414329,3,1747468615,1747563352,0,1689464080000,0,0,4242,0,1,1
2025-05-18 10:16:02,35178211,5048716565,3414329,3,1747468615,1747563352,0,1689564080000,0,0,4242,0,1,1
2025-05-18 10:16:04,34963493,5048716565,3414329,3,1747468615,1747563362,0,1689604080000,0,0,4242,0,1,1
2025-05-18 10:16:06,34963493,5048716565,3414329,3,1747468615,1747563362,0,1689674080000,0,0,4242,0,1,1
2025-05-18 10:16:08,34963493,5048716565,3414329,3,1747468615,1747563362,0,1689744080000,0,0,4242,0,1,1
2025-05-18 10:16:10,34963493,5048716565,3414329,3,1747468615,1747563362,0,1689814080000,0,0,4242,0,1,1
2025-05-18 10:16:12,34963493,5048716565,3414329,3,1747468615,1747563362,0,1689884080000,0,0,4242,0,1,1
2025-05-18 10:16:13,34613377,5048716565,3414329,3,1747468615,1747563372,0,1689954080000,0,0,4242,0,1,1
2025-05-18 10:16:15,34613377,5048716565,3414329,3,1747468615,1747563372,0,1690034080000,0,0,4242,0,1,1
2025-05-18 10:16:17,34613377,5048716565,3414329,3,1747468615,1747563372,0,1690104080000,0,0,4242,0,1,1
2025-05-18 10:16:19,34613377,5048716565,3414329,3,1747468615,1747563372,0,1690204080000,0,0,4242,0,1,1
2025-05-18 10:16:21,34613377,5048716565,3414329,3,1747468615,1747563372,0,1690284080000,0,0,4242,0,1,1
2025-05-18 10:16:23,35561779,5048716565,3414329,3,1747468615,1747563382,0,1690364080000,0,0,4242,0,1,1
2025-05-18 10:16:24,35561779,5048716565,3414329,3,1747468615,1747563382,0,1690424080000,0,0,4242,0,1,1
2025-05-18 10:16:26,35561779,5048716565,3414329,3,1747468615,1747563382,0,1690474080000,0,0,4242,0,1,1
2025-05-18 10:16:28,35561779,5048716565,3414329,3,1747468615,1747563382,0,1690564080000,0,0,4242,0,1,1
2025-05-18 10:16:30,35561779,5048716565,3414329,3,1747468615,1747563382,0,1690784080000,0,0,4242,0,1,1
2025-05-18 10:16:32,35561779,5048716565,3414329,3,1747468615,1747563382,0,1690844080000,0,0,4242,0,1,1
2025-05-18 10:16:34,36634304,5045906764,3414331,3,1747468615,1747563392,0,1690944080000,0,0,4242,0,1,1
2025-05-18 10:16:36,36634304,5045906764,3414331,3,1747468615,1747563392,0,1691134080000,0,0,4242,0,1,1
2025-05-18 10:16:37,36634304,5045906764,3414331,3,1747468615,1747563392,0,1691284080000,0,0,4242,0,1,1
2025-05-18 10:16:39,36634304,5045906764,3414331,3,1747468615,1747563392,0,1691494080000,0,0,4242,0,1,1
2025-05-18 10:16:41,36634304,5045906764,3414331,3,1747468615,1747563392,0,1691684080000,0,0,4242,0,1,1
2025-05-18 10:16:43,41010749,5045906764,3414331,3,1747468615,1747563402,0,1691884080000,0,0,4242,0,1,1
2025-05-18 10:16:45,41010749,5045906764,3414331,3,1747468615,1747563402,0,1692034080000,0,0,4242,0,1,1
2025-05-18 10:16:47,41010749,5045906764,3414331,3,1747468615,1747563402,0,1692154080000,0,0,4242,0,1,1
2025-05-18 10:16:48,41010749,5045906764,3414331,3,1747468615,1747563402,0,1692324080000,0,0,4242,0,1,1
2025-05-18 10:16:50,41010749,5045906764,3414331,3,1747468615,1747563402,0,1692484080000,0,0,4242,0,1,1
2025-05-18 10:16:52,44779239,5045906764,3414331,3,1747468615,1747563412,0,1692654080000,0,0,4242,0,1,1
2025-05-18 10:16:54,44779239,5045906764,3414331,3,1747468615,1747563412,0,1692764080000,0,0,4242,0,1,1
2025-05-18 10:16:56,44779239,5045906764,3414331,3,1747468615,1747563412,0,1692884080000,0,0,4242,0,1,1
2025-05-18 10:16:58,44779239,5045906764,3414331,3,1747468615,1747563412,0,1693044080000,0,0,4242,0,1,1
2025-05-18 10:17:00,44779239,5045906764,3414331,3,1747468615,1747563412,0,1693194080000,0,0,4242,0,1,1
2025-05-18 10:17:01,44779239,5045906764,3414331,3,1747468615,1747563412,0,1693364080000,0,0,4242,0,1,1
2025-05-18 10:17:03,42281998,5045906764,3414331,3,1747468615,1747563422,0,1693474080000,0,0,4242,0,1,1
2025-05-18 10:17:05,42281998,5045906764,3414331,3,1747468615,1747563422,0,1693734080000,0,0,4242,0,1,1
2025-05-18 10:17:07,42281998,5045906764,3414331,3,1747468615,1747563422,0,1693914080000,0,0,4242,0,1,1
2025-05-18 10:17:09,42281998,5045906764,3414331,3,1747468615,1747563422,0,1694064080000,0,0,4242,0,1,1
2025-05-18 10:17:11,42281998,5045906764,3414331,3,1747468615,1747563422,0,1694334080000,0,0,4242,0,1,1
2025-05-18 10:17:13,47117835,5045906764,3414331,3,1747468615,1747563432,0,1694434080000,0,0,4242,0,1,1
2025-05-18 10:17:14,47117835,5045906764,3414331,3,1747468615,1747563432,0,1694554080000,0,0,4242,0,1,1
2025-05-18 10:17:16,47117835,5045906764,3414331,3,1747468615,1747563432,0,1694774080000,0,0,4242,0,1,1
2025-05-18 10:17:18,47117835,5045906764,3414331,3,1747468615,1747563432,0,1694964080000,0,0,4242,0,1,1
2025-05-18 10:17:20,47117835,5045906764,3414331,3,1747468615,1747563432,0,1695074080000,0,0,4242,0,1,1
2025-05-18 10:17:22,47117835,5045906764,3414331,3,1747468615,1747563432,0,1695244080000,0,0,4242,0,1,1
2025-05-18 10:17:24,50094021,5045906764,3414331,3,1747468615,1747563442,0,1695354080000,0,0,4242,0,1,1
2025-05-18 10:17:26,50094021,5045906764,3414331,3,1747468615,1747563442,0,1695504080000,0,0,4242,0,1,1
2025-05-18 10:17:27,50094021,5045906764,3414331,3,1747468615,1747563442,0,1695644080000,0,0,4242,0,1,1
2025-05-18 10:17:29,50094021,5045906764,3414331,3,1747468615,1747563442,0,1695884080000,0,0,4242,0,1,1
2025-05-18 10:17:31,50094021,5045906764,3414331,3,1747468615,1747563442,0,1696084080000,0,0,4242,0,1,1
2025-05-18 10:17:33,53411474,5045906764,3414331,3,1747468615,1747563452,0,1696204080000,0,0,4242,0,1,1
2025-05-18 10:17:35,53411474,5045906764,3414331,3,1747468615,1747563452,0,1696494080000,0,0,4242,0,1,1
2025-05-18 10:17:37,53411474,5045906764,3414331,3,1747468615,1747563452,0,1696644080000,0,0,4242,0,1,1
2025-05-18 10:17:38,53411474,5045906764,3414331,3,1747468615,1747563452,0,1696774080000,0,0,4242,0,1,1
2025-05-18 10:17:40,53411474,5045906764,3414331,3,1747468615,1747563452,0,1696944080000,0,0,4242,0,1,1
2025-05-18 10:17:42,53411474,5045906764,3414331,3,1747468615,1747563452,0,1697144080000,0,0,4242,0,1,1
2025-05-18 10:17:44,56987150,5045906764,3414331,3,1747468615,1747563462,0,1697264080000,0,0,4242,0,1,1
2025-05-18 10:17:46,56987150,5045906764,3414331,3,1747468615,1747563462,0,1697524080000,0,0,4242,0,1,1
2025-05-18 10:17:48,56987150,5045906764,3414331,3,1747468615,1747563462,0,1697714080000,0,0,4242,0,1,1
2025-05-18 10:17:51,56987150,5045906764,3414331,3,1747468615,1747563462,0,1697894080000,0,0,4242,0,1,1
2025-05-18 10:17:53,59034785,5050666733,3414332,3,1747468615,1747563472,0,1697924080000,0,0,4242,0,1,1
2025-05-18 10:17:55,59034785,5050666733,3414332,3,1747468615,1747563472,0,1698134080000,0,0,4242,0,1,1
2025-05-18 10:17:57,59034785,5050666733,3414332,3,1747468615,1747563472,0,1698334080000,0,0,4242,0,1,1
2025-05-18 10:17:58,59034785,5050666733,3414332,3,1747468615,1747563472,0,1698444080000,0,0,4242,0,1,1
2025-05-18 10:18:00,59034785,5050666733,3414332,3,1747468615,1747563472,0,1698634080000,0,0,4242,0,1,1
2025-05-18 10:18:02,59034785,5050666733,3414332,3,1747468615,1747563472,0,1698844080000,0,0,4242,0,1,1
2025-05-18 10:18:04,60963948,5050666733,3414332,3,1747468615,1747563482,0,1698974080000,0,0,4242,0,1,1
2025-05-18 10:18:06,60963948,5050666733,3414332,3,1747468615,1747563482,0,1699124080000,0,0,4242,0,1,1
2025-05-18 10:18:08,60963948,5050666733,3414332,3,1747468615,1747563482,0,1699294080000,0,0,4242,0,1,1
2025-05-18 10:18:10,60963948,5050666733,3414332,3,1747468615,1747563482,0,1699354080000,0,0,4242,0,1,1
2025-05-18 10:18:11,60963948,5050666733,3414332,3,1747468615,1747563482,0,1699384080000,0,0,4242,0,1,1
2025-05-18 10:18:13,61614341,5050666733,3414332,3,1747468615,1747563492,0,1699424080000,0,0,4242,0,1,1
2025-05-18 10:18:15,61614341,5050666733,3414332,3,1747468615,1747563492,0,1699454080000,0,0,4242,0,1,1
2025-05-18 10:18:17,61614341,5050666733,3414332,3,1747468615,1747563492,0,1699534080000,0,0,4242,0,1,1
2025-05-18 10:18:19,61614341,5050666733,3414332,3,1747468615,1747563492,0,1699594080000,0,0,4242,0,1,1
2025-05-18 10:18:21,61614341,5050666733,3414332,3,1747468615,1747563492,0,1699654080000,0,0,4242,0,1,1
